Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine,OpenOU,,CloseOU,
102,35,V,Pittsburgh,0,4,3,7,-153,-150,-1.5(+172),6,-110,6,-120
102,36,H,NYRangers,0,1,1,2,133,135,+1.5(-205),6,-110,6,100
102,37,V,Vancouver,0,2,1,4,-133,-130,-1.5(+192),6.5,-110,6.5,-110
102,38,H,Ottawa,0,1,2,3,113,120,+1.5(-230),6.5,-110,6.5,-110
102,39,V,NewJersey,1,3,0,4,148,157,+1.5(-165),6,-110,5.5,-120
102,40,H,Dallas,1,3,1,5,-170,-174,-1.5(+144),6,-110,5.5,100
102,41,V,Edmonton,0,2,1,3,-110,-110,+1.5(-285),5.5,-110,5.5,-125
102,42,H,Arizona,1,0,0,1,-110,100,-1.5(+234),5.5,-110,5.5,105
102,43,V,SanJose,2,3,0,5,-105,-110,-1.5(+215),6,-110,6.5,-115
102,44,H,Colorado,1,1,2,4,-115,100,+1.5(-260),6,-110,6.5,-105
103,45,V,Minnesota,1,2,1,4,172,145,+1.5(-180),5.5,-110,6.5,-105
103,46,H,Toronto,2,1,0,3,-205,-160,-1.5(+155),5.5,-110,6.5,-115
103,47,V,Calgary,1,1,2,4,115,145,+1.5(-185),6,-110,6,-115
103,48,H,Boston,2,1,3,6,-135,-160,-1.5(+160),6,-110,6,-105
103,49,V,Carolina,0,3,2,5,-107,105,+1.5(-250),6,-110,6,-110
103,50,H,Philadelphia,0,0,3,3,-113,-115,-1.5(+207),6,-110,6,-110
103,51,V,Florida,0,1,2,3,-107,-118,-1.5(+215),6,-110,6,-105
103,52,H,Buffalo,2,0,2,4,-113,108,+1.5(-260),6,-110,6,-115
103,53,V,Vancouver,0,0,0,0,130,170,+1.5(-165),6,-110,6.5,-105
103,54,H,Montreal,1,1,0,2,-150,-190,-1.5(+144),6,-110,6.5,-115
103,55,V,Chicago,1,0,1,2,137,145,+1.5(-175),6,-110,6,-120
103,56,H,NYIslanders,1,1,0,3,-157,-160,-1.5(+151),6,-110,6,100
103,57,V,Washington,1,1,0,2,-127,-138,-1.5(+195),6,-110,6,105
103,58,H,St.Louis,1,2,2,5,107,128,+1.5(-235),6,-110,6,-125
103,59,V,TampaBay,3,2,1,6,-182,-190,-1.5(+135),6,-110,6,100
103,60,H,LosAngeles,0,1,1,2,157,170,+1.5(-155),6,-110,6,-120
104,61,V,Winnipeg,0,0,0,0,108,126,+1.5(-215),6.5,-110,6.5,-115
104,62,H,Pittsburgh,2,1,1,4,-128,-136,-1.5(+180),6.5,-110,6.5,-105
104,63,V,Columbus,0,2,0,2,-110,-112,-1.5(+222),6,-110,6,105
104,64,H,Carolina,2,1,1,4,-110,102,+1.5(-270),6,-110,6,-125
104,65,V,Nashville,1,1,1,3,-205,-180,-1.5(+144),6,-110,5.5,-110
104,66,H,Detroit,0,2,1,4,172,160,+1.5(-165),6,-110,5.5,-110
104,67,V,Washington,0,1,0,1,-105,-105,+1.5(-270),6,-110,6,-110
104,68,H,Dallas,1,0,0,2,-115,-105,-1.5(+222),6,-110,6,-110
104,69,V,NewJersey,1,1,0,3,103,104,+1.5(-270),6,-110,6,100
104,70,H,Arizona,1,1,0,2,-123,-114,-1.5(+222),6,-110,6,-120
104,71,V,NYRangers,0,0,1,1,170,170,+1.5(-161),5.5,-110,6,-125
104,72,H,Colorado,2,1,3,6,-200,-190,-1.5(+140),5.5,-110,6,105
104,73,V,Vegas,1,2,0,3,-125,-135,-1.5(+199),5.5,-110,5.5,105
104,74,H,Anaheim,0,2,0,2,105,125,+1.5(-240),5.5,-110,5.5,-125
105,1,V,Minnesota,0,3,1,4,-167,-170,-1.5(+144),6,-110,6.5,-110
105,2,H,Ottawa,1,1,1,3,146,155,+1.5(-165),6,-110,6.5,-110
105,3,V,Calgary,0,1,1,3,-127,-140,-1.5(+176),6.5,-110,6.5,-110
105,4,H,Philadelphia,1,0,1,2,107,130,+1.5(-210),6.5,-110,6.5,-110
105,5,V,Buffalo,0,0,1,1,172,190,+1.5(-142),5.5,-110,5.5,-110
105,6,H,Boston,1,1,0,2,-205,-210,-1.5(+120),5.5,-110,5.5,-110
105,7,V,Columbus,1,1,1,4,106,113,+1.5(-245),6,-110,6.5,100
105,8,H,Florida,2,0,1,3,-126,-123,-1.5(+203),6,-110,6.5,-120
105,9,V,Vancouver,0,0,0,0,226,240,+1.5(-119),6.5,-110,6.5,-115
105,10,H,Toronto,2,0,3,5,-275,-270,-1.5(-101),6.5,-110,6.5,-105
105,11,V,Nashville,2,1,1,4,100,115,+1.5(-240),6,-110,5.5,-110
105,12,H,Montreal,0,1,0,1,-120,-125,-1.5(+199),6,-110,5.5,-110
105,13,V,NYIslanders,0,1,3,4,115,125,+1.5(-220),5.5,-110,5.5,-110
105,14,H,St.Louis,2,0,1,3,-135,-135,-1.5(+184),5.5,-110,5.5,-110
105,15,V,Edmonton,0,0,0,0,-115,-102,+1.5(-270),5.5,-110,5.5,-105
105,16,H,LosAngeles,3,0,1,4,-105,-108,-1.5(+222),5.5,-110,5.5,-115
105,17,V,TampaBay,1,1,0,2,-117,-110,-1.5(+218),6.5,-110,6.5,-130
105,18,H,SanJose,2,1,2,5,-103,100,+1.5(-265),6.5,-110,6.5,110
106,19,V,Carolina,2,2,1,5,-155,-170,-1.5(+144),6.5,-110,6.5,-105
106,20,H,Ottawa,0,4,0,4,135,155,+1.5(-165),6.5,-110,6.5,-115
106,21,V,NYRangers,0,0,0,0,112,120,+1.5(-230),6,-110,5.5,-115
106,22,H,Arizona,2,3,0,5,-132,-130,-1.5(+192),6,-110,5.5,-105
106,23,V,NewJersey,2,0,0,2,203,180,+1.5(-150),6,-110,6,-110
106,24,H,Vegas,1,2,0,3,-245,-200,-1.5(+130),6,-110,6,-110
106,25,V,Washington,1,0,2,3,-170,-160,-1.5(+163),6,-110,6,-120
106,26,H,Detroit,1,1,0,2,148,145,+1.5(-190),6,-110,6,100
106,27,V,Dallas,0,1,0,1,151,140,+1.5(-195),6,-110,6,-105
106,28,H,Winnipeg,0,2,3,5,-175,-155,-1.5(+166),6,-110,6,-115
106,29,V,Edmonton,3,1,0,4,110,145,+1.5(-190),5.5,-110,5.5,-110
106,30,H,Anaheim,0,0,0,0,-130,-160,-1.5(+163),5.5,-110,5.5,-110
106,31,V,Chicago,1,2,2,5,211,225,+1.5(-115),6,-110,6.5,-110
106,32,H,Pittsburgh,2,1,0,3,-255,-255,-1.5(-105),6,-110,6.5,-110
107,33,V,Nashville,0,2,2,4,130,120,+1.5(-225),6,-110,6,-140
107,34,H,Toronto,0,0,0,0,-150,-130,-1.5(+188),6,-110,6,120
107,35,V,St.Louis,0,1,2,3,-103,105,+1.5(-275),6,-110,6,-110
107,36,H,Philadelphia,0,0,0,0,-117,-115,-1.5(+226),6,-110,6,-110
107,37,V,Minnesota,0,0,1,1,100,110,+1.5(-265),6,-110,6,-110
107,38,H,Montreal,0,0,0,0,-120,-120,-1.5(+218),6,-110,6,-110
107,39,V,Calgary,1,1,2,4,-1787,-180,-1.5(+144),6.5,-110,6.5,-115
107,40,H,Chicago,1,1,1,3,975,160,+1.5(-165),6.5,-110,6.5,-105
107,41,V,LosAngeles,0,1,0,1,195,200,+1.5(-125),5.5,-110,5.5,-120
107,42,H,SanJose,1,1,1,3,-235,-220,-1.5(+105),5.5,-110,5.5,100
108,43,V,Minnesota,0,0,0,0,135,165,+1.5(-165),5.5,-110,5.5,-125
108,44,H,Boston,3,1,0,4,-155,-185,-1.5(+144),5.5,-110,5.5,105
108,45,V,Carolina,2,0,2,4,110,100,+1.5(-265),6,-110,6,105
108,46,H,NYIslanders,1,0,2,3,-130,-110,-1.5(+218),6,-110,6,-125
108,47,V,Florida,0,1,0,1,170,155,+1.5(-165),6.5,-110,6.5,-120
108,48,H,Pittsburgh,2,2,1,5,-200,-170,-1.5(+144),6.5,-110,6.5,100
108,49,V,NewJersey,1,0,0,1,120,105,+1.5(-290),5.5,-110,5.5,100
108,50,H,Buffalo,0,5,0,5,-140,-115,-1.5(+237),5.5,-110,5.5,-120
108,51,V,Philadelphia,1,0,2,3,172,175,+1.5(-145),6,-110,6,-115
108,52,H,Washington,1,3,1,5,-205,-195,-1.5(+125),6,-110,6,-105
108,53,V,Montreal,0,2,1,3,-115,-105,+1.5(-290),6,-110,6,-105
108,54,H,Detroit,0,1,1,2,-105,-105,-1.5(+237),6,-110,6,-115
108,55,V,Columbus,0,0,0,0,160,165,+1.5(-175),6.5,-110,6.5,-120
108,56,H,TampaBay,2,0,2,4,-185,-185,-1.5(+151),6.5,-110,6.5,100
108,57,V,Colorado,1,2,1,4,144,140,+1.5(-180),6,-110,6.5,-115
108,58,H,Winnipeg,2,2,3,7,-165,-155,-1.5(+155),6,-110,6.5,-105
108,59,V,Dallas,1,2,0,3,-105,-110,-1.5(+222),5.5,-110,5.5,105
108,60,H,St.Louis,0,1,0,1,-115,100,+1.5(-270),5.5,-110,5.5,-125
108,61,V,NYRangers,0,0,2,2,215,260,+1.5(-101),6,-110,6,-110
108,62,H,Vegas,1,2,1,4,-260,-300,-1.5(-119),6,-110,6,-110
108,63,V,Edmonton,1,1,0,2,172,180,+1.5(-151),6,-110,6.5,110
108,64,H,SanJose,3,2,2,7,-205,-200,-1.5(+130),6,-110,6.5,-130
109,65,V,Nashville,2,1,0,4,-180,-190,-1.5(+140),6,-110,6,-115
109,66,H,Chicago,1,1,1,3,155,170,+1.5(-160),6,-110,6,-105
109,67,V,Colorado,2,0,1,3,150,157,+1.5(-155),6.5,-110,6.5,-130
109,68,H,Calgary,2,1,2,5,-173,-174,-1.5(+135),6.5,-110,6.5,110
109,69,V,Ottawa,0,0,1,2,184,200,+1.5(-133),6,-110,6,-115
109,70,H,Anaheim,1,0,0,1,-220,-220,-1.5(+113),6,-110,6,-105
110,1,V,Dallas,0,0,1,1,-130,-103,+1.5(-280),6,-110,5.5,-115
110,2,H,Philadelphia,0,2,0,2,110,-107,-1.5(+230),6,-110,5.5,-105
110,3,V,Toronto,3,0,1,4,-175,-160,-1.5(+160),6.5,-110,6.5,-115
110,4,H,NewJersey,0,2,0,2,151,145,+1.5(-185),6.5,-110,6.5,-105
110,5,V,NYIslanders,2,1,1,4,-143,-130,-1.5(+190),6,-110,6,-105
110,6,H,NYRangers,1,1,1,3,123,120,+1.5(-229),6,-110,6,-115
110,7,V,Nashville,0,0,3,3,-108,-115,-1.5(+234),6,-110,6,-115
110,8,H,Columbus,1,0,2,4,-112,105,+1.5(-285),6,-110,6,-105
110,9,V,Washington,1,1,2,4,123,127,+1.5(-200),6,-110,6,-105
110,10,H,Boston,0,1,1,2,-143,-137,-1.5(+170),6,-110,6,-115
110,11,V,Carolina,0,1,0,1,172,195,+1.5(-125),6.5,-110,6.5,-120
110,12,H,TampaBay,0,0,3,3,-205,-215,-1.5(+105),6.5,-110,6.5,100
110,13,V,Winnipeg,0,1,1,2,-110,105,+1.5(-270),6,-110,6,-115
110,14,H,Minnesota,1,2,0,3,-110,-115,-1.5(+222),6,-110,6,-105
110,15,V,Montreal,0,1,0,1,-107,112,+1.5(-245),6,-110,5.5,-115
110,16,H,St.Louis,2,1,1,4,-113,-122,-1.5(+203),6,-110,5.5,-105
110,17,V,Florida,1,1,1,3,120,105,+1.5(-245),6,-110,6.5,-105
110,18,H,Edmonton,1,1,1,4,-140,-115,-1.5(+203),6,-110,6.5,-115
110,19,V,SanJose,0,1,2,3,120,118,+1.5(-245),6,-110,6,-120
110,20,H,Vegas,1,0,1,2,-140,-128,-1.5(+203),6,-110,6,100
110,21,V,Arizona,0,2,1,4,107,110,+1.5(-240),5.5,-110,5.5,-110
110,22,H,Vancouver,0,2,1,3,-127,-120,-1.5(+199),5.5,-110,5.5,-110
110,23,V,Ottawa,0,2,2,4,176,200,+1.5(-130),6,-110,6,105
110,24,H,LosAngeles,0,1,0,1,-210,-220,-1.5(+110),6,-110,6,-125
111,25,V,Buffalo,1,1,1,3,112,130,+1.5(-215),6,-110,5.5,-105
111,26,H,Carolina,1,3,0,4,-132,-140,-1.5(+180),6,-110,5.5,-115
111,27,V,Detroit,0,1,1,2,203,190,+1.5(-130),6.5,-110,6.5,-105
111,28,H,Winnipeg,2,1,1,4,-245,-210,-1.5(+110),6.5,-110,6.5,-115
111,29,V,Florida,1,1,1,3,176,190,+1.5(-120),6.5,-110,6.5,-120
111,30,H,Calgary,0,2,2,4,-210,-210,-1.5(+100),6.5,-110,6.5,100
111,31,V,Pittsburgh,0,3,4,7,-147,-132,-1.5(+188),6,-110,6,-110
111,32,H,Anaheim,3,1,0,4,127,122,+1.5(-225),6,-110,6,-110
112,33,V,NYRangers,0,1,1,2,172,170,+1.5(-165),6,-110,6,-110
112,34,H,NYIslanders,0,1,0,1,-205,-190,-1.5(+144),6,-110,6,-110
112,35,V,Philadelphia,0,1,1,2,102,110,+1.5(-250),6,-110,6,-105
112,36,H,NewJersey,1,1,1,3,-122,-120,-1.5(+207),6,-110,6,-115
112,37,V,Boston,1,2,0,3,120,115,+1.5(-240),6.5,-110,6.5,-110
112,38,H,Toronto,0,2,0,2,-140,-125,-1.5(+199),6.5,-110,6.5,-110
112,39,V,TampaBay,1,1,3,5,-190,-180,-1.5(+148),6.5,-110,6.5,-115
112,40,H,Buffalo,2,0,1,3,163,160,+1.5(-170),6.5,-110,6.5,-105
112,41,V,Colorado,0,0,0,0,108,-105,+1.5(-280),6,-110,6,-120
112,42,H,Montreal,0,0,3,3,-128,-105,-1.5(+230),6,-110,6,100
112,43,V,Columbus,1,0,0,2,125,145,+1.5(-185),6,-110,6.5,-110
112,44,H,Washington,0,0,1,1,-145,-160,-1.5(+160),6,-110,6.5,-110
112,45,V,Detroit,1,2,2,5,211,210,+1.5(-125),5.5,-110,5.5,-120
112,46,H,Minnesota,1,1,0,2,-255,-240,-1.5(+105),5.5,-110,5.5,100
112,47,V,Vegas,0,2,1,4,-165,-170,-1.5(+155),6,-110,6.5,-115
112,48,H,Chicago,2,1,0,3,144,155,+1.5(-180),6,-110,6.5,-105
112,49,V,St.Louis,2,0,1,3,137,132,+1.5(-200),5.5,-110,5.5,100
112,50,H,Dallas,0,0,1,1,-157,-145,-1.5(+170),5.5,-110,5.5,-120
112,51,V,Ottawa,0,0,1,1,256,290,+1.5(+118),6.5,-110,6.5,-125
112,52,H,SanJose,0,1,3,4,-315,-340,-1.5(-138),6.5,-110,6.5,105
112,53,V,Arizona,0,2,1,3,128,131,+1.5(-200),6,-110,5.5,-110
112,54,H,Edmonton,1,1,0,2,-148,-142,-1.5(+170),6,-110,5.5,-110
112,55,V,Pittsburgh,1,0,1,2,-175,-138,-1.5(+170),6,-110,6,-105
112,56,H,LosAngeles,1,2,2,5,151,128,+1.5(-200),6,-110,6,-115
113,61,V,Nashville,0,2,1,3,-125,-130,-1.5(+199),6,-110,5.5,-115
113,62,H,Carolina,2,3,1,6,105,120,+1.5(-240),6,-110,5.5,-105
113,63,V,Anaheim,2,1,0,3,184,170,+1.5(-163),6,-110,6,100
113,64,H,Winnipeg,1,1,1,4,-220,-190,-1.5(+143),6,-110,6,-120
113,65,V,NYRangers,2,1,2,5,195,210,+1.5(-130),6,-110,6,-115
113,66,H,Columbus,2,3,2,7,-235,-240,-1.5(+110),6,-110,6,-105
113,67,V,TampaBay,0,1,0,1,-155,-165,-1.5(+155),6.5,-110,6.5,105
113,68,H,NYIslanders,3,1,1,5,135,150,+1.5(-180),6.5,-110,6.5,-125
113,69,V,Florida,0,0,1,1,-105,-105,-1.5(+234),6,-110,6,-110
113,70,H,Vancouver,0,1,4,5,-115,-105,+1.5(-285),6,-110,6,-110
113,71,V,Arizona,0,1,0,1,207,220,+1.5(-113),6,-110,6,-120
113,72,H,Calgary,2,2,3,7,-250,-250,-1.5(-107),6,-110,6,100
114,73,V,Colorado,0,3,3,6,160,165,+1.5(-160),6.5,-110,6.5,-130
114,74,H,Toronto,0,2,1,3,-185,-185,-1.5(+140),6.5,-110,6.5,110
114,75,V,Minnesota,2,1,1,4,-123,-120,-1.5(+203),6,-110,6,110
114,76,H,Philadelphia,2,3,2,7,103,110,+1.5(-245),6,-110,6,-130
114,77,V,St.Louis,0,3,1,4,155,150,+1.5(-205),5.5,-110,5.5,-135
114,78,H,Washington,1,0,0,1,-180,-165,-1.5(+172),5.5,-110,5.5,115
114,79,V,Chicago,0,3,2,5,127,145,+1.5(-200),6,-110,6,-125
114,80,H,NewJersey,1,5,2,8,-147,-160,-1.5(+170),6,-110,6,105
114,81,V,Montreal,1,1,0,3,151,165,+1.5(-160),5.5,-110,5.5,-125
114,82,H,Boston,1,0,1,2,-175,-185,-1.5(+140),5.5,-110,5.5,105
114,83,V,Buffalo,2,0,0,2,103,106,+1.5(-255),6,-110,6,110
114,84,H,Edmonton,3,2,2,7,-123,-116,-1.5(+211),6,-110,6,-130
115,1,V,NewJersey,0,1,0,1,170,165,+1.5(-160),6,-110,6.5,-110
115,2,H,Columbus,3,1,0,4,-200,-185,-1.5(+140),6,-110,6.5,-110
115,3,V,St.Louis,0,0,1,1,130,132,+1.5(-225),6,-110,5.5,105
115,4,H,NYIslanders,1,0,0,2,-150,-145,-1.5(+188),6,-110,5.5,-125
115,5,V,Carolina,1,0,1,2,-140,-145,-1.5(+170),6,-110,6,-110
115,6,H,NYRangers,3,1,2,6,120,132,+1.5(-200),6,-110,6,-110
115,7,V,Florida,1,0,0,1,110,110,+1.5(-250),6,-110,6.5,100
115,8,H,Montreal,0,3,2,5,-130,-120,-1.5(+207),6,-110,6.5,-120
115,9,V,Anaheim,0,1,0,1,-110,-110,-1.5(+252),5.5,-110,5.5,-110
115,10,H,Detroit,0,0,3,3,-110,100,+1.5(-310),5.5,-110,5.5,-110
115,11,V,Washington,0,1,1,2,128,145,+1.5(-175),6,-110,6,-110
115,12,H,Nashville,2,4,1,7,-148,-160,-1.5(+151),6,-110,6,-110
115,13,V,LosAngeles,0,1,1,2,150,145,+1.5(-190),5.5,-110,5.5,100
115,14,H,Minnesota,0,1,1,3,-173,-160,-1.5(+163),5.5,-110,5.5,-120
115,15,V,Vegas,0,0,1,1,125,100,+1.5(-270),6,-110,6.5,-105
115,16,H,Winnipeg,0,2,2,4,-145,-110,-1.5(+222),6,-110,6.5,-115
115,17,V,TampaBay,1,0,1,2,-150,-150,-1.5(+170),6.5,-110,6.5,100
115,18,H,Dallas,0,0,0,0,130,135,+1.5(-200),6.5,-110,6.5,-120
115,19,V,Pittsburgh,1,0,1,2,125,120,+1.5(-220),6.5,-110,6.5,-120
115,20,H,SanJose,2,1,2,5,-145,-130,-1.5(+184),6.5,-110,6.5,100
116,21,V,Colorado,0,1,1,2,-170,-165,-1.5(+144),6.5,-110,6.5,-140
116,22,H,Ottawa,0,3,2,5,148,150,+1.5(-165),6.5,-110,6.5,120
116,23,V,Boston,2,0,1,3,-137,-150,-1.5(+166),6,-110,6,100
116,24,H,Philadelphia,1,2,1,4,117,135,+1.5(-195),6,-110,6,-120
116,25,V,Buffalo,0,1,2,4,180,200,+1.5(-140),6.5,-110,6.5,100
116,26,H,Calgary,1,0,2,3,-215,-220,-1.5(+120),6.5,-110,6.5,-120
116,27,V,SanJose,1,1,1,3,-147,-145,-1.5(+172),6,-110,6,-115
116,28,H,Arizona,2,2,2,6,127,132,+1.5(-205),6,-110,6,-105
116,29,V,Edmonton,2,0,0,3,-113,100,+1.5(-265),6,-110,5.5,-115
116,30,H,Vancouver,1,1,0,2,-107,-110,-1.5(+218),6,-110,5.5,-105
117,31,V,NewJersey,0,0,1,1,132,145,+1.5(-190),6,-110,6,-115
117,32,H,NYIslanders,3,0,1,4,-152,-160,-1.5(+163),6,-110,6,-105
117,33,V,St.Louis,0,2,0,2,150,145,+1.5(-210),5.5,-110,5.5,105
117,34,H,Boston,0,2,3,5,-173,-160,-1.5(+176),5.5,-110,5.5,-125
117,35,V,Chicago,1,0,2,3,115,108,+1.5(-230),6.5,-110,6.5,-110
117,36,H,NYRangers,2,1,1,4,-135,-118,-1.5(+192),6.5,-110,6.5,-110
117,37,V,Toronto,1,2,1,4,127,128,+1.5(-205),6.5,-110,6.5,-130
117,38,H,TampaBay,1,1,0,2,-147,-138,-1.5(+172),6.5,-110,6.5,110
117,39,V,Winnipeg,1,2,2,5,127,150,+1.5(-190),6,-110,6,-110
117,40,H,Nashville,0,1,0,1,-147,-165,-1.5(+163),6,-110,6,-110
117,41,V,Anaheim,3,0,0,3,155,150,+1.5(-180),5.5,-110,5.5,105
117,42,H,Minnesota,0,0,0,0,-180,-165,-1.5(+155),5.5,-110,5.5,-125
117,43,V,LosAngeles,1,1,0,2,151,157,+1.5(-175),5.5,-110,5.5,115
117,44,H,Dallas,0,0,1,1,-175,-174,-1.5(+151),5.5,-110,5.5,-135
118,45,V,Toronto,1,0,0,1,-157,-122,-1.5(+188),6.5,-110,6.5,-125
118,46,H,Florida,2,0,1,3,137,112,+1.5(-225),6.5,-110,6.5,105
118,47,V,Montreal,1,1,2,4,145,126,+1.5(-210),6,-110,6,-125
118,48,H,Columbus,0,0,1,1,-166,-136,-1.5(+176),6,-110,6,105
118,49,V,Ottawa,1,3,0,4,192,210,+1.5(-130),6.5,-110,6.5,-115
118,50,H,Carolina,0,1,0,1,-230,-240,-1.5(+110),6.5,-110,6.5,-105
118,51,V,NYIslanders,0,0,2,2,151,160,+1.5(-170),6,-110,6,-115
118,52,H,Washington,0,0,0,0,-175,-180,-1.5(+148),6,-110,6,-105
118,53,V,Pittsburgh,0,2,0,3,-148,-155,-1.5(+160),6,-110,6,-125
118,54,H,Arizona,1,0,1,2,128,140,+1.5(-185),6,-110,6,105
118,55,V,Detroit,1,1,2,4,207,210,+1.5(-130),6.5,-110,6.5,100
118,56,H,Calgary,0,2,4,6,-250,-240,-1.5(+110),6.5,-110,6.5,-120
118,57,V,Buffalo,1,2,0,3,103,-107,-1.5(+218),5.5,-110,5.5,-115
118,58,H,Vancouver,2,1,1,4,-123,-103,+1.5(-265),5.5,-110,5.5,-105
119,59,V,Anaheim,2,0,1,3,105,120,+1.5(-225),5.5,-110,5.5,110
119,60,H,NewJersey,1,0,1,2,-125,-130,-1.5(+188),5.5,-110,5.5,-130
119,61,V,LosAngeles,0,0,1,1,152,157,+1.5(-165),5.5,-110,5.5,-115
119,62,H,Colorado,1,6,0,7,-177,-174,-1.5(+144),5.5,-110,5.5,-105
119,63,V,SanJose,1,1,1,3,122,135,+1.5(-185),6.5,-110,6.5,-135
119,64,H,TampaBay,2,2,2,6,-142,-150,-1.5(+160),6.5,-110,6.5,115
119,65,V,Ottawa,1,0,1,2,184,200,+1.5(-140),6.5,-110,6.5,110
119,66,H,St.Louis,1,1,1,3,-220,-220,-1.5(+120),6.5,-110,6.5,-130
119,67,V,NYRangers,1,1,1,3,199,220,+1.5(-120),6,-110,6,-115
119,68,H,Boston,1,0,1,2,-240,-250,-1.5(+100),6,-110,6,-105
119,69,V,Philadelphia,0,2,3,5,108,110,+1.5(-245),6,-110,6,-110
119,70,H,Montreal,0,0,2,2,-128,-120,-1.5(+203),6,-110,6,-110
119,71,V,Winnipeg,0,0,2,2,-120,-110,-1.5(+237),6,-110,6,-105
119,72,H,Dallas,1,2,1,4,100,100,+1.5(-290),6,-110,6,-115
119,73,V,Florida,2,1,1,4,195,190,+1.5(-130),6,-110,6,-115
119,74,H,Nashville,0,0,2,2,-235,-210,-1.5(+110),6,-110,6,-105
119,75,V,Columbus,0,1,0,1,113,111,+1.5(-230),6,-110,6,100
119,76,H,Minnesota,2,0,0,2,-133,-121,-1.5(+192),6,-110,6,-120
119,77,V,Calgary,0,3,2,5,-120,-126,-1.5(+195),6.5,-110,6.5,100
119,78,H,Edmonton,0,1,1,2,100,116,+1.5(-235),6.5,-110,6.5,-120
119,79,V,Pittsburgh,1,2,0,3,127,140,+1.5(-180),6.5,-110,6.5,-110
119,80,H,Vegas,3,2,2,7,-147,-155,-1.5(+155),6.5,-110,6.5,-110
